,Pt,Time,Freq,Zreal,Zimag,Zsig,Zmod,Zphz,Idc,Vdc,IERange,Date,Site
1567,42,19:00:49,6.317385,38065.89,-146441.9,1,151308.4,-75.42908,7.103366E-010,4.99737E-005,5,2024-04-24,E11
1568,43,19:00:49,5.008013,45734.37,-180121,1,185836.5,-75.75315,7.244428E-010,4.970544E-005,5,2024-04-24,E11
1569,44,19:00:49,3.945707,56240.12,-222447.7,1,229447,-75.81157,7.247947E-010,4.897486E-005,5,2024-04-24,E11
1570,45,19:00:49,3.158693,69287.77,-270457.6,1,279191.9,-75.6306,7.483453E-010,4.717009E-005,5,2024-04-24,E11
1571,46,19:00:49,2.504006,87846.32,-331578.6,1,343018,-75.16132,7.70147E-010,4.659947E-005,5,2024-04-24,E11
1572,47,19:00:49,1.998082,111238.2,-402065.3,1,417169.5,-74.53499,8.190797E-010,5.262296E-005,5,2024-04-24,E11
1573,48,19:00:49,1.584686,142957.4,-488220.8,1,508720.3,-73.67928,6.937255E-010,5.360641E-005,4,2024-04-24,E11
1574,49,19:00:49,1.266892,182973.7,-586828.4,1,614692.5,-72.68247,6.967709E-010,5.024815E-005,4,2024-04-24,E11
1575,50,19:00:49,0.999041,238314,-709948.1,1,748879.1,-71.44422,6.91078E-010,5.112519E-005,4,2024-04-24,E11
1576,51,19:00:49,0.7923428,308447.8,-850067.1,1,904297.6,-70.05664,6.965192E-010,5.26669E-005,4,2024-04-24,E11
1577,52,19:00:49,0.6334459,394975.8,-1006001,1,1080761,-68.56406,7.018698E-010,5.074951E-005,4,2024-04-24,E11
1578,53,19:00:49,0.5040323,506685.5,-1186864,1,1290494,-66.88181,7.061983E-010,5.644984E-005,4,2024-04-24,E11
1579,54,19:00:49,0.400641,647295.5,-1390936,1,1534175,-65.04429,7.077712E-010,5.649613E-005,4,2024-04-24,E11
1580,55,19:00:49,0.316723,825686.2,-1622560,1,1820566,-63.02943,7.101318E-010,5.746054E-005,4,2024-04-24,E11
1581,56,19:00:49,0.2520161,1036899,-1867188,1,2135778,-60.95541,7.132047E-010,5.804336E-005,4,2024-04-24,E11
1582,57,19:00:49,0.2003205,1288965,-2130812,1,2490339,-58.82952,7.128266E-010,5.71715E-005,4,2024-04-24,E11
1583,58,19:00:49,0.1588983,1585372,-2412758,1,2887006,-56.69194,7.167745E-010,5.449726E-005,4,2024-04-24,E11
1584,59,19:00:49,0.1260081,1931622,-2707760,1,3326128,-54.49726,8.940938E-010,5.421238E-005,4,2024-04-24,E11
1585,60,19:00:49,0.1001603,2312516,-3021544,1,3804926,-52.57164,9.51301E-010,5.036096E-005,4,2024-04-24,E11
1586,0,18:08:54,100078.1,1326.968,-710.7888,1,1505.345,-28.17568,2.827005E-008,-1.803836E-005,7,2024-04-24,E07
1587,1,18:08:54,79453.13,1408.518,-818.5662,1,1629.102,-30.1632,2.482385E-008,-1.87078E-005,7,2024-04-24,E07
1588,2,18:08:54,63140.62,1508.012,-940.6692,1,1777.346,-31.95514,2.502868E-008,-1.827891E-005,7,2024-04-24,E07
1589,3,18:08:54,50203.12,1629.375,-1076.347,1,1952.789,-33.44831,2.238612E-008,-2.483442E-005,7,2024-04-24,E07
1590,4,18:08:54,39890.62,1776.169,-1224.626,1,2157.426,-34.58533,2.18143E-008,-2.02626E-005,7,2024-04-24,E07
1591,5,18:08:54,31640.63,1953.422,-1384.336,1,2394.21,-35.32415,2.222995E-008,-2.166721E-005,7,2024-04-24,E07
1592,6,18:08:54,25171.88,2161.687,-1549.571,1,2659.71,-35.63424,2.220639E-008,-2.110472E-005,7,2024-04-24,E07
1593,7,18:08:54,20015.62,2402.215,-1713.789,1,2950.883,-35.50483,2.082406E-008,-2.631879E-005,7,2024-04-24,E07
1594,8,18:08:54,15890.62,2678.202,-1877.448,1,3270.715,-35.03086,2.084952E-008,-2.593599E-005,7,2024-04-24,E07
1595,9,18:08:54,12609.38,2982.801,-2028.877,1,3607.415,-34.22322,2.023789E-008,-2.248987E-005,7,2024-04-24,E07
1596,10,18:08:54,10078.13,3328.829,-2137.508,1,3956.014,-32.70533,8.10337E-009,-2.129934E-005,6,2024-04-24,E07
1597,11,18:08:54,8015.625,3669.508,-2259.611,1,4309.423,-31.62395,7.276395E-009,-2.892436E-005,6,2024-04-24,E07
1598,12,18:08:54,6328.125,4031.309,-2371.82,1,4677.283,-30.47042,7.436406E-009,-2.708155E-005,6,2024-04-24,E07
1599,13,18:08:54,5015.625,4391.775,-2473.823,1,5040.584,-29.39192,7.418128E-009,-2.111966E-005,6,2024-04-24,E07
1600,14,18:08:54,3984.375,4748.355,-2572.351,1,5400.358,-28.44596,6.464883E-009,-2.347829E-005,6,2024-04-24,E07
1601,15,18:08:54,3170.956,5098.574,-2679.043,1,5759.577,-27.71966,6.745696E-009,-2.782357E-005,6,2024-04-24,E07
1602,16,18:08:54,2527.573,5442.853,-2798.768,1,6120.274,-27.21267,7.421258E-009,-2.534857E-005,6,2024-04-24,E07
1603,17,18:08:54,1976.103,5822.171,-2953.25,1,6528.35,-26.89604,7.455482E-009,-2.376895E-005,6,2024-04-24,E07
1604,18,18:08:54,1577.524,6172.79,-3123.335,1,6917.988,-26.8387,7.11888E-009,-2.310641E-005,6,2024-04-24,E07
1605,19,18:08:54,1265.625,6508.325,-3326.941,1,7309.366,-27.07532,6.833527E-009,-2.72393E-005,6,2024-04-24,E07
1606,20,18:08:54,998.264,6876.677,-3591.56,1,7758.092,-27.57722,6.947757E-009,-2.776502E-005,6,2024-04-24,E07
1607,21,18:08:54,796.875,7227.861,-3909.504,1,8217.433,-28.40868,7.040733E-009,-2.30978E-005,6,2024-04-24,E07
1608,22,18:08:54,627.7902,7603.585,-4328.927,1,8749.521,-29.65403,7.032146E-009,-2.323636E-005,6,2024-04-24,E07
1609,23,18:08:54,505.5147,7955.896,-4805.322,1,9294.482,-31.13177,6.172029E-009,-2.853257E-005,6,2024-04-24,E07
1610,24,18:08:54,397.9953,8354.556,-5463.444,1,9982.38,-33.1826,6.144684E-009,-2.996879E-005,6,2024-04-24,E07
1611,25,18:08:54,315.5048,8763.104,-6267.199,1,10773.57,-35.5716,6.190764E-009,-2.969657E-005,6,2024-04-24,E07
1612,26,18:08:54,252.4038,9188.039,-7227.482,1,11690.02,-38.18925,6.203478E-009,-2.452812E-005,6,2024-04-24,E07
1613,27,18:08:54,198.6229,9690.62,-8504.997,1,12893.53,-41.27189,6.126308E-009,-2.885622E-005,6,2024-04-24,E07
1614,28,18:08:54,158.3615,10226.07,-9994.68,1,14299.16,-44.34438,6.173033E-009,-2.339955E-005,6,2024-04-24,E07
1615,29,18:08:54,125.558,10851,-11861.57,1,16076.1,-47.54763,6.052979E-009,-2.741942E-005,6,2024-04-24,E07
1616,30,18:08:54,100.4464,11539.07,-14048.85,1,18180.22,-50.60191,6.176152E-009,-2.347754E-005,6,2024-04-24,E07
1617,31,18:08:54,79.00281,12388.1,-16920.8,1,20970.9,-53.79129,6.136313E-009,-2.613725E-005,6,2024-04-24,E07
1618,32,18:08:54,63.3446,13284.41,-20137.91,1,24124.91,-56.5883,6.189341E-009,-2.213429E-005,6,2024-04-24,E07
1619,33,18:08:54,49.86702,14398.34,-24398.14,1,28329.87,-59.45341,6.217184E-009,-2.113334E-005,6,2024-04-24,E07
1620,34,18:08:54,39.72458,15590.86,-29352.61,1,33236.29,-62.02465,6.128737E-009,-2.319769E-005,6,2024-04-24,E07
1621,35,18:08:54,31.6723,16946.47,-35394.07,1,39241.86,-64.41518,6.172696E-009,-2.360225E-005,6,2024-04-24,E07
1622,36,18:08:54,24.93351,18586.85,-43255.95,1,47080.23,-66.74706,4.839972E-009,-3.250086E-005,5,2024-04-24,E07
1623,37,18:08:54,19.86229,20322.64,-52463.68,1,56262.3,-68.82533,4.275334E-009,3.40695E-005,5,2024-04-24,E07
1624,38,18:08:54,15.83615,22479.65,-63818.76,1,67662.16,-70.5956,4.343773E-009,3.660395E-005,5,2024-04-24,E07
1625,39,18:08:54,12.40079,25340.79,-79111.89,1,83071.34,-72.23892,4.381334E-009,4.016215E-005,5,2024-04-24,E07
1626,40,18:08:54,9.93114,28635.64,-96288.2,1,100456.1,-73.43778,4.474825E-009,3.756786E-005,5,2024-04-24,E07
1627,41,18:08:54,7.944915,32838.21,-117432.5,1,121937.4,-74.37716,4.46864E-009,3.814619E-005,5,2024-04-24,E07
1628,42,18:08:54,6.317385,38442.96,-144048.2,1,149089.7,-75.0574,4.500857E-009,3.384403E-005,5,2024-04-24,E07
1629,43,18:08:54,5.008013,45868.36,-177080.7,1,182924.8,-75.47812,4.515212E-009,3.416923E-005,5,2024-04-24,E07
1630,44,18:08:54,3.945707,55917.97,-218604.2,1,225642.6,-75.65166,4.496474E-009,3.53894E-005,5,2024-04-24,E07
1631,45,18:08:54,3.158693,68238.72,-265719.2,1,274341.4,-75.59724,4.500758E-009,3.804944E-005,5,2024-04-24,E07
1632,46,18:08:54,2.504006,85468.31,-325738.6,1,336764.7,-75.29796,4.47725E-009,3.981603E-005,5,2024-04-24,E07
1633,47,18:08:54,1.998082,106968.4,-395477.3,1,409688.3,-74.86484,4.501675E-009,4.20867E-005,5,2024-04-24,E07
